date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:09:51	79/79	---M--	200	added ('OK')	application/javascript	etag:%22ce7958-4f-58efe4485a580%22	http://radixtouch.in/templates/admin/aegis/source/light/assets/js/page/editable-table.js	C:/My%20Web%20Sites/dash7/radixtouch.in/templates/admin/aegis/source/light/assets/js/page/editable-table.js	(from http://radixtouch.in/templates/admin/aegis/source/light/editable-table.html)
01:10:03	377740/377740	---M--	200	added ('OK')	application/javascript	etag:%22ce3bf2-5c38c-58d078d45c280%22	http://radixtouch.in/templates/admin/aegis/source/light/assets/bundles/codemirror/lib/codemirror.js	C:/My%20Web%20Sites/dash7/radixtouch.in/templates/admin/aegis/source/light/assets/bundles/codemirror/lib/codemirror.js	(from http://radixtouch.in/templates/admin/aegis/source/light/forms-editor.html)
01:10:40	209924/209924	---M--	200	added ('OK')	application/javascript	etag:%22ce38aa-33404-58d078d08b980%22	http://radixtouch.in/templates/admin/aegis/source/light/assets/bundles/amcharts4/charts.js	C:/My%20Web%20Sites/dash7/radixtouch.in/templates/admin/aegis/source/light/assets/bundles/amcharts4/charts.js	(from http://radixtouch.in/templates/admin/aegis/source/light/chart-amchart.html)
01:10:40	1379/1379	---M-Z	200	added ('OK')	application/x-javascript		http://radixtouch.in/templates/admin/aegis/source/light/assets/bundles/amcharts4/animated.js	C:/My%20Web%20Sites/dash7/radixtouch.in/templates/admin/aegis/source/light/assets/bundles/amcharts4/animated.js	(from http://radixtouch.in/templates/admin/aegis/source/light/chart-amchart.html)
01:11:21	245631/245631	---M--	200	added ('OK')	application/javascript	etag:%22ce38b2-3bf7f-58d078c8ea780%22	http://radixtouch.in/templates/admin/aegis/source/light/assets/bundles/amcharts4/worldLow.js	C:/My%20Web%20Sites/dash7/radixtouch.in/templates/admin/aegis/source/light/assets/bundles/amcharts4/worldLow.js	(from http://radixtouch.in/templates/admin/aegis/source/light/chart-amchart.html)
01:11:30	53134/53134	---M--	200	added ('OK')	application/javascript	etag:%22ce38af-cf8e-58d078c8ea780%22	http://radixtouch.in/templates/admin/aegis/source/light/assets/bundles/amcharts4/maps.js	C:/My%20Web%20Sites/dash7/radixtouch.in/templates/admin/aegis/source/light/assets/bundles/amcharts4/maps.js	(from http://radixtouch.in/templates/admin/aegis/source/light/chart-amchart.html)
01:11:35	25720/25720	---M--	200	added ('OK')	application/javascript	etag:%22ce794e-6478-58eda3aea4680%22	http://radixtouch.in/templates/admin/aegis/source/light/assets/js/page/chart-amchart.js	C:/My%20Web%20Sites/dash7/radixtouch.in/templates/admin/aegis/source/light/assets/js/page/chart-amchart.js	(from http://radixtouch.in/templates/admin/aegis/source/light/chart-amchart.html)
01:11:37	14022/14022	---M--	200	added ('OK')	application/javascript	etag:%22ce794f-36c6-58eda3e5f4900%22	http://radixtouch.in/templates/admin/aegis/source/light/assets/js/page/chart-apexcharts.js	C:/My%20Web%20Sites/dash7/radixtouch.in/templates/admin/aegis/source/light/assets/js/page/chart-apexcharts.js	(from http://radixtouch.in/templates/admin/aegis/source/light/chart-apexchart.html)
01:11:40	13335/13335	---M--	200	added ('OK')	application/javascript	etag:%22ce7951-3417-58f189b1e6200%22	http://radixtouch.in/templates/admin/aegis/source/light/assets/js/page/chart-echarts.js	C:/My%20Web%20Sites/dash7/radixtouch.in/templates/admin/aegis/source/light/assets/js/page/chart-echarts.js	(from http://radixtouch.in/templates/admin/aegis/source/light/chart-echart.html)
01:11:42	11950/11950	---M--	200	added ('OK')	application/javascript	etag:%22ce7950-2eae-58eda62f82e80%22	http://radixtouch.in/templates/admin/aegis/source/light/assets/js/page/chart-chartjs.js	C:/My%20Web%20Sites/dash7/radixtouch.in/templates/admin/aegis/source/light/assets/js/page/chart-chartjs.js	(from http://radixtouch.in/templates/admin/aegis/source/light/chart-chartjs.html)
01:11:43	1147/1147	---M--	200	added ('OK')	application/javascript	etag:%22ce796c-47b-58efe4485a580%22	http://radixtouch.in/templates/admin/aegis/source/light/assets/js/page/sparkline.js	C:/My%20Web%20Sites/dash7/radixtouch.in/templates/admin/aegis/source/light/assets/js/page/sparkline.js	(from http://radixtouch.in/templates/admin/aegis/source/light/chart-sparkline.html)
01:11:44	435/435	---M--	200	added ('OK')	text/css	etag:%22cebb57-1b3-58d0792c19180%22	http://radixtouch.in/templates/admin/aegis/source/light/assets/bundles/morris/morris.css	C:/My%20Web%20Sites/dash7/radixtouch.in/templates/admin/aegis/source/light/assets/bundles/morris/morris.css	(from http://radixtouch.in/templates/admin/aegis/source/light/chart-morris.html)
01:11:48	870289/870289	---M--	200	added ('OK')	application/javascript	etag:%22ce3d67-d4791-58d07920a7680%22	http://radixtouch.in/templates/admin/aegis/source/light/assets/bundles/datatables/export-tables/vfs_fonts.js	C:/My%20Web%20Sites/dash7/radixtouch.in/templates/admin/aegis/source/light/assets/bundles/datatables/export-tables/vfs_fonts.js	(from http://radixtouch.in/templates/admin/aegis/source/light/export-table.html)
01:11:49	1377/1377	---M-Z	200	added ('OK')	application/x-javascript		http://radixtouch.in/templates/admin/aegis/source/light/assets/bundles/morris/raphael-min.js	C:/My%20Web%20Sites/dash7/radixtouch.in/templates/admin/aegis/source/light/assets/bundles/morris/raphael-min.js	(from http://radixtouch.in/templates/admin/aegis/source/light/chart-morris.html)
01:11:49	740597/740597	---M--	200	added ('OK')	application/javascript	etag:%22ce38ac-b4cf5-58d0791aee900%22	http://radixtouch.in/templates/admin/aegis/source/light/assets/bundles/amcharts4/core.js	C:/My%20Web%20Sites/dash7/radixtouch.in/templates/admin/aegis/source/light/assets/bundles/amcharts4/core.js	(from http://radixtouch.in/templates/admin/aegis/source/light/chart-amchart.html)
01:11:49	35658/35658	---M--	200	added ('OK')	application/javascript	etag:%22cebb59-8b4a-58d07920a7680%22	http://radixtouch.in/templates/admin/aegis/source/light/assets/bundles/morris/morris.min.js	C:/My%20Web%20Sites/dash7/radixtouch.in/templates/admin/aegis/source/light/assets/bundles/morris/morris.min.js	(from http://radixtouch.in/templates/admin/aegis/source/light/chart-morris.html)
01:11:50	4688/4688	---M--	200	added ('OK')	application/javascript	etag:%22ce7952-1250-58e6203f6d300%22	http://radixtouch.in/templates/admin/aegis/source/light/assets/js/page/chart-morris.js	C:/My%20Web%20Sites/dash7/radixtouch.in/templates/admin/aegis/source/light/assets/js/page/chart-morris.js	(from http://radixtouch.in/templates/admin/aegis/source/light/chart-morris.html)
